129333,4.6/10,57%,,14 wins & 9 nominations
129354,6.6/10,,56/100,3 nominations
129397,6.7/10,,,1 nomination.
129428,6.6/10,65%,51/100,4 nominations
129514,8.5/10,,,Nominated for 1 Primetime Emmy. 1 win & 4 nominations total
129657,5.6/10,23%,45/100,2 nominations
129659,7.4/10,80%,60/100,4 wins & 3 nominations
129737,5.4/10,10%,32/100,1 nomination
129779,7.1/10,,,1 nomination
129937,6.6/10,59%,59/100,
130050,5.8/10,60%,45/100,1 win & 4 nominations
130052,5.7/10,46%,42/100,2 nominations
130073,6.9/10,84%,67/100,Nominated for 1 Oscar. 8 wins & 37 nominations total
130083,6.1/10,19%,33/100,1 nomination
130087,5.8/10,10%,23/100,3 nominations
130444,6.2/10,,,3 nominations
130450,5.7/10,27%,36/100,8 nominations
130452,6.3/10,84%,77/100,1 win & 3 nominations
130482,7.3/10,100%,,1 win
130490,6.2/10,28%,42/100,4 wins & 17 nominations
130498,6.3/10,,,1 win & 2 nominations
130518,7.8/10,,,
130520,6.6/10,52%,55/100,3 wins & 9 nominations
130576,6.6/10,83%,76/100,3 wins & 14 nominations
130578,5.8/10,16%,39/100,1 nomination
130634,7.1/10,82%,67/100,36 wins & 36 nominations
130686,6.5/10,74%,59/100,7 wins & 13 nominations
130840,6.7/10,85%,70/100,5 wins & 13 nominations
130842,7.7/10,,,
130970,8.2/10,,,Nominated for 1 Primetime Emmy. 3 nominations total
130976,7.5/10,,,14 wins & 10 nominations
130978,8.0/10,,,1 nomination
131013,6.0/10,28%,34/100,2 nominations
131023,7.5/10,68%,56/100,4 wins & 2 nominations
131098,5.4/10,17%,,
131104,6.8/10,,,
131130,6.5/10,,,
131237,7.5/10,,,1 win & 1 nomination
131439,5.8/10,16%,30/100,4 nominations
131480,6.2/10,50%,35/100,
131578,5.2/10,,,
131610,5.4/10,,,
131656,7.3/10,99%,81/100,Nominated for 1 Oscar. 5 wins & 50 nominations total
131714,6.2/10,16%,27/100,
131724,8.6/10,,,Won 2 Primetime Emmys. 8 wins & 6 nominations total
131739,7.1/10,100%,,2 nominations.
131749,6.6/10,,,1 win
131796,7.3/10,57%,51/100,6 nominations
131826,6.8/10,,,
131920,7.1/10,45%,31/100,8 wins & 9 nominations
131934,4.8/10,,,
132046,6.4/10,50%,60/100,2 wins & 19 nominations
132084,5.7/10,,,
132153,6.3/10,87%,77/100,5 wins & 7 nominations
132157,4.4/10,6%,13/100,1 win & 9 nominations
132333,7.2/10,73%,,
132335,7.0/10,92%,78/100,2 wins & 10 nominations
132362,7.5/10,,,1 win
132422,4.3/10,45%,52/100,
132424,7.1/10,31%,33/100,1 win & 5 nominations
132454,6.4/10,,,2 wins
132462,4.4/10,13%,,
132488,5.1/10,29%,31/100,1 nomination
132496,7.0/10,78%,58/100,1 win & 4 nominations
132584,6.2/10,40%,,1 win & 5 nominations.
132618,4.4/10,0%,19/100,4 nominations
132660,6.8/10,80%,69/100,
132796,6.1/10,48%,43/100,2 wins & 10 nominations
132800,5.9/10,73%,69/100,1 win & 2 nominations
132888,7.7/10,,,
133115,7.0/10,,,2 wins
133195,5.7/10,8%,28/100,2 nominations
133217,6.4/10,,,1 nomination
133281,6.0/10,65%,54/100,4 nominations
133365,5.8/10,58%,50/100,2 wins & 14 nominations
133377,5.4/10,31%,,
133419,6.4/10,65%,63/100,9 wins & 17 nominations
133545,6.4/10,9%,24/100,
133645,7.2/10,94%,94/100,Nominated for 6 Oscars. 77 wins & 254 nominations total
133712,8.3/10,,,1 nomination
133716,8.0/10,,,
133771,7.1/10,87%,82/100,Nominated for 1 Oscar. 34 wins & 83 nominations total
133780,7.5/10,93%,77/100,22 wins & 14 nominations
133782,5.6/10,60%,52/100,1 win & 4 nominations
133798,5.2/10,8%,31/100,4 nominations
133802,6.9/10,92%,72/100,7 wins & 20 nominations
133832,5.3/10,38%,38/100,1 win & 6 nominations
133867,5.4/10,26%,44/100,
133879,6.5/10,,,
134004,5.3/10,,14/100,
134019,8.2/10,,,1 nomination
134021,7.1/10,70%,52/100,1 win & 1 nomination
134041,7.9/10,,,
134095,7.9/10,,,Nominated for 1 Oscar. 12 wins & 2 nominations total
134109,7.4/10,,,1 nomination
134130,8.0/10,91%,80/100,Nominated for 7 Oscars. 39 wins & 200 nominations total
134158,5.1/10,14%,23/100,
134170,8.0/10,,,3 wins & 6 nominations
134184,7.5/10,,,1 win
134214,7.3/10,71%,64/100,Nominated for 1 Oscar. 24 wins & 58 nominations total
134246,5.6/10,8%,28/100,
134248,6.1/10,83%,,Nominated for 1 Primetime Emmy. 2 nominations total
134252,8.4/10,,,
134326,7.7/10,,,
134334,7.1/10,,,1 win & 2 nominations
134368,7.0/10,95%,75/100,6 wins & 31 nominations
134393,6.2/10,84%,75/100,5 wins & 27 nominations
134515,5.5/10,67%,53/100,4 nominations
134524,7.1/10,,,
134528,5.4/10,20%,40/100,2 wins & 7 nominations
134775,6.0/10,35%,41/100,4 wins & 2 nominations
134783,6.5/10,33%,38/100,
134796,8.2/10,,,1 win & 1 nomination
134808,4.5/10,,,
134847,6.3/10,,,4 wins & 1 nomination
134849,8.6/10,,,1 win
134853,8.1/10,98%,94/100,Won 1 Oscar. 100 wins & 116 nominations total
134859,7.0/10,86%,75/100,7 wins & 15 nominations
134861,7.3/10,,,
134881,7.4/10,89%,80/100,20 wins & 58 nominations
135133,6.5/10,69%,65/100,16 wins & 34 nominations
135137,5.5/10,18%,27/100,5 wins & 9 nominations
135143,7.3/10,74%,66/100,Won 1 Oscar. 15 wins & 54 nominations total
135198,6.4/10,,,1 nomination
135216,2.2/10,27%,,
135288,6.9/10,88%,67/100,19 nominations
135436,6.5/10,72%,61/100,4 wins & 15 nominations
135456,8.3/10,,,
135518,6.5/10,19%,34/100,
135532,6.0/10,18%,34/100,1 nomination
135534,6.2/10,67%,49/100,4 wins & 14 nominations
135536,5.9/10,26%,40/100,Won 1 Oscar. 17 wins & 40 nominations total
135567,5.2/10,30%,32/100,3 wins & 17 nominations
135569,7.0/10,86%,68/100,Nominated for 1 Oscar. 3 wins & 29 nominations total
135777,7.5/10,,,1 win & 3 nominations
135787,8.0/10,,,1 win.
135803,7.3/10,91%,,
135815,6.7/10,,,
135861,6.3/10,44%,48/100,3 wins & 4 nominations
135885,6.0/10,18%,31/100,1 nomination
135887,6.4/10,55%,56/100,Nominated for 1 BAFTA Film Award4 wins & 27 nominations total
135937,4.6/10,0%,,
136012,4.2/10,,,
136016,6.7/10,76%,66/100,9 wins & 41 nominations
136018,6.9/10,73%,68/100,6 wins & 24 nominations
136020,6.8/10,63%,60/100,Won 1 Oscar. 8 wins & 37 nominations total
136024,6.8/10,,,
136297,3.7/10,,,
136305,4.1/10,36%,,2 nominations.
136341,6.5/10,,,
136353,6.7/10,,,1 nomination.
136355,6.9/10,,,
136359,6.1/10,,,
136443,8.0/10,,,
136445,8.6/10,,,1 win & 1 nomination
136447,8.5/10,,,Nominated for 2 Primetime Emmys. 2 nominations total
136449,7.9/10,100%,,
136469,8.4/10,,,
136471,7.3/10,71%,,1 win & 1 nomination
136503,6.5/10,,,
136511,7.0/10,,,
136540,5.5/10,50%,48/100,1 nomination
136556,6.9/10,,,1 win & 1 nomination.
136562,7.2/10,85%,82/100,Nominated for 2 Oscars. 28 wins & 114 nominations total
136564,6.6/10,80%,71/100,4 wins & 30 nominations
136598,6.1/10,27%,34/100,1 win & 3 nominations
136602,6.4/10,90%,74/100,4 wins & 3 nominations
136654,4.7/10,37%,37/100,2 nominations
136664,4.8/10,17%,44/100,
136666,5.6/10,10%,22/100,
136778,5.4/10,15%,26/100,
136786,5.7/10,17%,32/100,1 nomination
136800,4.6/10,61%,47/100,1 nomination
136816,5.3/10,,,
136834,4.7/10,,,1 win
136838,5.7/10,,,5 wins & 3 nominations.
136840,6.2/10,,,1 win & 1 nomination
136850,6.6/10,67%,,
136859,4.6/10,8%,19/100,
136864,6.4/10,29%,44/100,14 wins & 33 nominations
136912,6.0/10,,,
136958,5.1/10,,,
137218,6.5/10,,,
137337,7.8/10,95%,85/100,Won 1 Oscar. 51 wins & 48 nominations total
137345,6.0/10,47%,51/100,1 win & 13 nominations
137517,2.4/10,,,
137595,5.6/10,65%,60/100,2 wins & 5 nominations
137857,7.4/10,94%,77/100,Won 1 Oscar. 33 wins & 55 nominations total
137859,7.0/10,,,
137863,7.3/10,83%,,3 wins & 5 nominations
138036,7.2/10,68%,56/100,7 wins & 7 nominations
138186,2.7/10,,,2 nominations
138204,7.1/10,86%,,
138208,7.3/10,83%,70/100,3 wins & 17 nominations
138210,7.3/10,51%,48/100,Nominated for 1 Oscar. 5 nominations total
138396,6.1/10,,,2 wins & 9 nominations
138546,4.5/10,,,
138610,4.2/10,14%,30/100,1 nomination
138632,6.5/10,55%,58/100,1 nomination
138702,8.2/10,,,Won 1 Oscar. 3 wins total
138798,4.2/10,10%,,
138835,8.3/10,,,1 win
138966,7.0/10,,,1 win
139052,6.2/10,23%,39/100,
139130,7.7/10,,,
139157,6.2/10,,,1 win
139385,8.0/10,78%,76/100,Won 3 Oscars. 92 wins & 188 nominations total
139415,6.6/10,46%,53/100,3 nominations
139511,6.3/10,,,1 nomination
139640,5.8/10,36%,,
139642,7.4/10,60%,57/100,11 nominations
139644,7.7/10,92%,82/100,Nominated for 3 Oscars. 15 wins & 158 nominations total
139655,6.7/10,85%,81/100,23 wins & 36 nominations
139717,4.8/10,43%,37/100,1 win
139747,6.8/10,27%,31/100,
139855,7.2/10,92%,88/100,Nominated for 1 Oscar. 25 wins & 79 nominations total
139857,7.1/10,29%,33/100,1 win & 9 nominations
139859,7.2/10,,,
139915,5.7/10,6%,11/100,
139994,5.8/10,,,1 nomination
140016,4.8/10,27%,,
140038,7.0/10,,,
140110,7.1/10,59%,51/100,1 win & 9 nominations
140133,5.3/10,,,
140162,6.1/10,40%,51/100,2 wins & 1 nomination
140174,8.1/10,93%,86/100,Won 1 Oscar. 108 wins & 140 nominations total
140237,4.7/10,24%,39/100,1 nomination
140247,7.0/10,91%,77/100,2 wins & 12 nominations
140265,8.7/10,,,Nominated for 1 Primetime Emmy. 2 wins & 1 nomination total
140267,6.9/10,90%,83/100,43 wins & 71 nominations
140289,6.7/10,,64/100,10 wins & 8 nominations
140301,6.0/10,,,1 nomination
140359,8.7/10,,,
140481,7.6/10,,,
140523,6.3/10,68%,55/100,1 win & 14 nominations
140525,6.3/10,39%,45/100,2 wins & 3 nominations
140541,6.5/10,,,
140561,7.9/10,,,
140627,7.1/10,,,8 wins & 22 nominations
140711,6.1/10,44%,50/100,
140715,7.8/10,89%,72/100,Nominated for 1 Oscar. 28 wins & 40 nominations total
140725,6.3/10,81%,66/100,1 win & 4 nominations
140737,8.2/10,,,Nominated for 2 Primetime Emmys. 13 nominations total
140816,7.1/10,96%,86/100,25 wins & 43 nominations
140850,6.1/10,32%,46/100,
140852,5.5/10,,,1 win
140928,6.6/10,60%,56/100,Nominated for 1 Oscar. 8 wins & 23 nominations total
140956,7.4/10,72%,64/100,Nominated for 1 Oscar. 11 wins & 56 nominations total
141004,6.0/10,100%,36/100,4 wins & 1 nomination
141131,4.0/10,33%,,1 nomination
141400,7.0/10,,,
141408,6.3/10,44%,32/100,5 nominations
141422,6.9/10,73%,64/100,17 wins & 21 nominations
141513,5.5/10,88%,70/100,2 wins & 3 nominations
141544,6.7/10,91%,60/100,22 wins & 14 nominations
141646,4.6/10,,,1 win & 2 nominations.
141668,6.5/10,34%,26/100,5 wins
141688,6.9/10,61%,55/100,6 wins & 12 nominations
141718,6.3/10,88%,65/100,15 wins & 10 nominations
141749,7.1/10,66%,66/100,Won 1 Oscar. 31 wins & 79 nominations total
141799,5.7/10,48%,49/100,1 win & 4 nominations
141810,7.9/10,,,4 wins
141816,8.3/10,,,
141818,8.2/10,,,
141820,7.4/10,,,
141830,7.7/10,,,
141836,7.7/10,,,
141844,8.2/10,,,
141846,6.9/10,74%,72/100,
141866,7.0/10,90%,79/100,8 wins & 25 nominations
141890,7.7/10,92%,79/100,Nominated for 1 BAFTA Film Award31 wins & 57 nominations total
141928,5.8/10,67%,50/100,9 nominations
141994,1.4/10,0%,18/100,4 wins & 2 nominations
142020,7.5/10,,,
142056,4.7/10,,,
142074,4.9/10,38%,53/100,
142115,9.0/10,,,Won 2 Primetime Emmys. 6 wins & 12 nominations total
142196,4.2/10,,,1 win & 1 nomination
142222,7.0/10,54%,49/100,1 win & 2 nominations
142366,7.5/10,,,
142372,6.1/10,37%,53/100,2 nominations
142420,5.6/10,,65/100,6 wins & 14 nominations
142422,6.4/10,69%,58/100,2 nominations
142424,5.8/10,76%,59/100,2 wins & 3 nominations
142444,6.0/10,58%,,1 win & 4 nominations
142448,7.1/10,72%,64/100,1 win & 8 nominations
142456,7.1/10,82%,70/100,15 wins & 25 nominations
142488,8.1/10,97%,93/100,Won 2 Oscars. 124 wins & 143 nominations total
142507,7.0/10,71%,65/100,1 win & 1 nomination
142509,6.7/10,51%,51/100,1 win & 1 nomination
142536,6.6/10,28%,42/100,6 wins & 1 nomination
142550,6.3/10,,,1 win
142558,5.9/10,,,1 win
142598,5.8/10,100%,,2 wins & 1 nomination
142602,6.0/10,,,4 wins & 1 nomination
142831,6.8/10,,,1 win & 5 nominations
142961,7.2/10,,,3 wins & 7 nominations
142997,6.7/10,55%,44/100,2 wins & 9 nominations
143001,5.9/10,25%,,1 nomination
143031,5.4/10,63%,,2 wins & 2 nominations.
143245,7.7/10,93%,70/100,8 wins & 15 nominations
143255,4.4/10,18%,30/100,
143257,6.4/10,52%,46/100,1 nomination
143355,7.4/10,93%,76/100,29 wins & 72 nominations
143365,5.3/10,16%,43/100,3 wins & 1 nomination
143367,7.2/10,83%,79/100,Nominated for 1 Oscar. 6 wins & 58 nominations total
143385,7.6/10,91%,81/100,Won 1 Oscar. 30 wins & 103 nominations total
143410,6.5/10,57%,44/100,5 wins & 12 nominations
143458,7.0/10,,,2 wins & 8 nominations
143472,5.3/10,36%,43/100,
143511,8.7/10,,,3 wins & 7 nominations
143525,6.0/10,67%,,2 wins & 3 nominations
143559,3.2/10,0%,,
143859,6.3/10,86%,72/100,Nominated for 1 Oscar. 14 wins & 44 nominations total
143896,7.6/10,95%,77/100,6 wins & 8 nominations
143969,7.0/10,,,2 wins & 7 nominations
144210,7.3/10,100%,,8 wins & 7 nominations
144222,6.4/10,,,2 wins & 4 nominations
144262,5.8/10,73%,52/100,
144352,7.0/10,94%,,2 wins & 7 nominations
144478,6.6/10,,,5 wins & 14 nominations
144522,6.1/10,,,
144606,7.0/10,79%,67/100,7 wins & 12 nominations
144620,6.3/10,78%,60/100,4 nominations
144714,5.6/10,18%,36/100,3 wins & 3 nominations
144716,5.5/10,7%,29/100,
144734,5.9/10,,,5 nominations
144976,7.1/10,91%,72/100,9 wins & 20 nominations
145080,6.5/10,58%,59/100,1 win & 4 nominations
145150,7.1/10,58%,47/100,15 wins & 41 nominations
145283,7.6/10,,,1 nomination
145418,7.5/10,75%,60/100,Nominated for 1 Oscar. 8 wins & 45 nominations total
145491,5.2/10,,,
145724,5.2/10,,,
145745,5.2/10,,,
145839,7.2/10,58%,55/100,4 wins & 16 nominations
145935,7.1/10,87%,67/100,2 wins & 48 nominations
145951,3.1/10,,,
145994,8.1/10,,,
146024,7.7/10,,,2 nominations
146028,8.6/10,,,
146210,5.7/10,,,3 wins
146244,7.1/10,82%,,15 wins & 4 nominations
146309,7.6/10,88%,65/100,3 wins & 8 nominations
146656,7.6/10,95%,82/100,Nominated for 1 Oscar. 45 wins & 65 nominations total
146662,7.6/10,,,2 nominations.
146682,7.5/10,92%,81/100,2 wins & 2 nominations
146684,6.8/10,,,
146688,6.4/10,26%,36/100,1 win
146730,6.1/10,20%,34/100,
146986,5.8/10,,,
147002,6.0/10,34%,51/100,1 win & 1 nomination
147142,6.8/10,,,3 wins
147196,7.9/10,,,1 win & 2 nominations
147250,8.6/10,,,
147282,6.5/10,,,1 win
147286,8.4/10,,,
147300,8.0/10,,,
147326,8.5/10,,,
147328,8.5/10,,,
147330,8.6/10,,,
147372,8.2/10,,,
147374,,,,
147376,,,,
147378,,,,
147380,7.5/10,,,
147382,7.6/10,,,
147384,7.6/10,,,
147410,6.8/10,71%,60/100,4 wins & 23 nominations
147657,7.1/10,,,
147662,7.2/10,,,
147936,6.8/10,,,1 nomination
148166,7.4/10,96%,79/100,1 win & 1 nomination
148172,5.2/10,16%,33/100,1 nomination
148238,5.5/10,68%,,Nominated for 2 Primetime Emmys. 8 nominations total
148424,5.8/10,82%,77/100,4 wins & 14 nominations
148482,6.8/10,63%,66/100,1 win & 6 nominations
148592,5.7/10,85%,,1 win & 3 nominations
148626,7.8/10,89%,81/100,Won 1 Oscar. 37 wins & 81 nominations total
148632,6.4/10,67%,,1 win & 2 nominations
148652,4.8/10,0%,18/100,
148667,7.9/10,100%,,Nominated for 1 Primetime Emmy. 1 nomination total
148671,7.6/10,,,
148675,6.2/10,,,
148709,5.2/10,,41/100,
148775,6.2/10,,,Won 1 Primetime Emmy. Another 1 win & 4 nominations.
148881,8.2/10,100%,,Nominated for 1 Oscar. 27 wins & 7 nominations total
148888,4.7/10,22%,34/100,7 wins & 17 nominations
148956,6.1/10,46%,51/100,3 nominations
148978,7.2/10,,,2 nominations
148982,5.2/10,,,
149011,6.4/10,88%,72/100,3 nominations
149144,6.9/10,,,1 nomination
149146,6.5/10,,,
149330,6.8/10,,,
149334,7.5/10,74%,67/100,Nominated for 1 Oscar. 21 wins & 153 nominations total
149350,4.3/10,,,
149352,6.2/10,30%,42/100,1 win & 4 nominations
149354,6.0/10,60%,58/100,4 nominations
149380,6.4/10,,,
149406,7.1/10,87%,66/100,1 win & 10 nominations
149508,6.8/10,,,3 nominations
149566,5.7/10,,,2 wins
149590,6.1/10,56%,36/100,
149612,4.5/10,,,1 nomination
149830,5.8/10,46%,45/100,1 win & 3 nominations
149902,4.8/10,,,
150254,6.4/10,92%,72/100,3 wins & 5 nominations
150401,5.0/10,86%,,
150548,,,,
150554,5.2/10,,,
150596,8.5/10,,,
150604,6.1/10,42%,39/100,
150696,8.0/10,93%,71/100,1 win & 1 nomination
150993,6.1/10,,,9 wins & 15 nominations
151311,5.9/10,74%,66/100,2 wins & 5 nominations
151315,5.9/10,14%,32/100,1 win & 7 nominations
151317,6.2/10,86%,76/100,1 win & 9 nominations
151455,7.4/10,81%,54/100,2 wins & 9 nominations
151479,7.0/10,,,
151501,4.3/10,8%,23/100,
151557,5.3/10,9%,30/100,4 nominations
151559,5.1/10,100%,,3 wins
151653,6.2/10,31%,29/100,5 wins & 8 nominations
151687,6.3/10,53%,51/100,3 nominations
151695,6.4/10,96%,80/100,Nominated for 1 BAFTA Film Award3 wins & 11 nominations total
151739,5.9/10,10%,21/100,2 wins & 11 nominations
151745,3.6/10,25%,,
151759,8.1/10,92%,,2 nominations
151763,7.5/10,,,
151769,8.2/10,,,
151777,6.8/10,63%,58/100,2 wins
151781,8.0/10,,,1 nomination.
152037,7.3/10,92%,,Won 5 Primetime Emmys. Another 2 wins & 10 nominations.
152063,5.4/10,15%,25/100,2 wins & 14 nominations
152065,7.9/10,96%,82/100,Nominated for 1 Oscar. 46 wins & 33 nominations total
152071,7.1/10,63%,56/100,6 wins & 8 nominations
152077,7.2/10,90%,76/100,16 wins & 48 nominations
152079,5.9/10,28%,28/100,1 win & 2 nominations
152081,8.0/10,98%,78/100,Won 1 Oscar. 47 wins & 72 nominations total
152083,6.6/10,67%,57/100,1 nomination
152085,6.0/10,63%,51/100,2 wins & 21 nominations
152091,6.2/10,37%,44/100,3 nominations
152105,6.9/10,31%,,
152173,8.7/10,,,6 wins & 3 nominations.
152270,6.5/10,,58/100,7 wins & 9 nominations
152284,8.1/10,,,Nominated for 1 Primetime Emmy. 3 wins & 18 nominations total
152372,5.9/10,81%,58/100,1 nomination
152591,7.1/10,76%,57/100,5 wins & 21 nominations
152658,4.9/10,,,
152711,7.7/10,,,2 wins
152970,7.9/10,97%,81/100,22 wins & 25 nominations
153070,7.0/10,,,
153236,7.0/10,,,
153386,7.6/10,,,
153408,6.9/10,,,1 win & 2 nominations
154065,5.2/10,31%,38/100,
154358,7.8/10,67%,67/100,2 wins & 2 nominations
154975,7.4/10,,,1 win & 1 nomination
155064,6.2/10,59%,51/100,19 wins & 40 nominations
155168,7.0/10,,,1 nomination
155288,7.3/10,95%,73/100,3 wins & 10 nominations
155358,4.9/10,,,
155509,6.4/10,44%,52/100,2 nominations
155589,6.4/10,,,
155659,6.8/10,88%,71/100,Nominated for 2 Oscars. 10 wins & 47 nominations total
155743,6.0/10,27%,37/100,3 nominations
155774,6.8/10,88%,80/100,32 wins & 37 nominations
155812,5.3/10,,31/100,
155820,6.2/10,78%,63/100,4 wins & 5 nominations
155892,5.3/10,50%,39/100,1 nomination
156025,5.9/10,,,
156371,6.9/10,87%,83/100,2 wins & 17 nominations
156387,7.9/10,95%,79/100,16 wins & 46 nominations
156553,6.1/10,61%,55/100,1 win & 3 nominations
156605,7.3/10,96%,90/100,10 wins & 43 nominations
156607,6.1/10,20%,35/100,16 nominations
156609,5.7/10,64%,58/100,3 wins & 5 nominations
156675,5.5/10,,,
156706,5.4/10,63%,58/100,
156726,6.6/10,93%,67/100,2 wins & 7 nominations
156781,7.9/10,,,
156783,7.9/10,,,
157108,6.6/10,,,
157110,7.1/10,,,
157122,7.2/10,63%,56/100,1 win & 3 nominations
157130,5.8/10,9%,33/100,12 wins & 2 nominations
157172,2.0/10,,,
157200,6.5/10,59%,55/100,2 nominations
157270,5.9/10,90%,67/100,1 win & 3 nominations
157296,7.3/10,94%,77/100,Nominated for 1 BAFTA Film Award17 wins & 46 nominations total
157312,5.4/10,22%,40/100,3 nominations
157340,6.3/10,43%,43/100,2 wins & 8 nominations
157369,6.9/10,,,5 wins & 6 nominations
157407,5.4/10,11%,,
157432,4.6/10,0%,27/100,
157699,7.3/10,61%,58/100,4 wins & 7 nominations
157775,7.2/10,,,
157865,5.6/10,21%,29/100,1 win & 6 nominations
158022,3.8/10,,,3 wins & 1 nomination
158027,6.8/10,,,1 win
158035,8.3/10,,,
158238,7.4/10,91%,70/100,9 wins & 34 nominations
158254,4.4/10,29%,,2 wins & 6 nominations
158388,6.5/10,18%,,1 win & 2 nominations
158398,7.6/10,,,4 wins
158402,6.7/10,,,6 wins & 5 nominations
158528,6.3/10,78%,59/100,1 win & 15 nominations
158721,5.9/10,,,7 nominations
158783,8.1/10,95%,84/100,Won 1 BAFTA Film Award70 wins & 108 nominations total
158813,6.2/10,28%,34/100,4 wins & 20 nominations
158830,6.4/10,74%,66/100,Nominated for 1 BAFTA Film Award4 wins & 26 nominations total
158842,6.7/10,89%,62/100,4 nominations
158872,6.1/10,82%,66/100,1 win & 26 nominations
158874,6.6/10,,,
158882,5.9/10,,,1 nomination.
158956,5.7/10,75%,,2 nominations
158966,7.8/10,83%,72/100,Nominated for 1 Oscar. 15 wins & 51 nominations total
158972,7.4/10,93%,93/100,Nominated for 1 Oscar. 59 wins & 84 nominations total
159061,7.4/10,99%,81/100,34 wins & 57 nominations
159069,6.8/10,,,
159077,6.3/10,85%,68/100,6 nominations
159093,6.5/10,34%,46/100,5 nominations
159161,7.5/10,100%,,
159193,6.6/10,71%,64/100,7 nominations
159403,7.1/10,,,
159415,6.9/10,72%,64/100,8 wins & 31 nominations
159441,5.7/10,9%,22/100,
159510,5.9/10,,,
159690,6.0/10,38%,40/100,10 nominations
159717,7.3/10,77%,55/100,4 nominations
159755,6.7/10,79%,68/100,1 win & 6 nominations
159779,6.4/10,,,2 wins & 4 nominations.
159811,8.0/10,,,
159817,9.4/10,,,Won 4 Primetime Emmys. 15 wins & 15 nominations total
159849,8.4/10,100%,,
159858,7.3/10,80%,65/100,4 wins & 13 nominations
159976,7.1/10,33%,39/100,
160080,6.5/10,74%,60/100,5 wins & 24 nominations
160271,6.3/10,71%,52/100,2 wins & 8 nominations
160289,8.9/10,100%,,Won 1 Oscar. 49 wins & 35 nominations total
160341,5.9/10,,,
160400,6.5/10,52%,56/100,1 win & 6 nominations
160422,7.0/10,,,Nominated for 1 BAFTA Film Award1 nomination total
160438,6.6/10,54%,58/100,3 wins & 20 nominations
160440,4.6/10,25%,39/100,1 win & 1 nomination
160527,7.4/10,,,
160563,6.2/10,35%,44/100,2 wins & 4 nominations
160565,6.0/10,56%,55/100,6 nominations
160567,6.0/10,38%,51/100,4 nominations
160569,5.7/10,18%,34/100,2 wins
160571,6.3/10,75%,58/100,3 wins & 9 nominations
